Energy supply [PWh];LCOE_Uniform discount rate [$/MWh];Energy supply [PWh];LCOE_Country-specific discount rate [$/MWh];World demand [PWh]
291.1593735;23.43903529;281.8568104;31.15854691;
291.1593788;23.44130629;281.9308963;31.1594661;
291.1644136;23.44149988;281.9334087;31.16147535;
291.1645581;23.44711746;281.9357964;31.16511933;
291.170637;23.44751385;281.9364317;31.16878068;
291.2025653;23.44765263;281.942341;31.16978877;
291.202674;23.44805132;282.058244;31.16991747;
291.2026848;23.45108432;282.0582535;31.1703929;
291.2026975;23.45423703;282.2165401;31.17730362;
291.20276;23.45468033;282.2183472;31.17833591;
291.2067298;23.45559522;282.2281111;31.17935262;
291.2075119;23.46170563;282.2310224;31.17951188;
291.2108654;23.46223671;282.2310561;31.18448748;
291.2116963;23.46393939;282.2426196;31.18717788;
291.211714;23.46695358;282.2426299;31.18914753;
291.2543413;23.47020122;282.2986726;31.19042102;
291.254396;23.47179473;282.3003132;31.19091341;
291.2545033;23.47316925;282.3374217;31.19324281;
291.254508;23.47355799;282.3427212;31.19345796;
291.2628529;23.47505993;282.3430437;31.1957399;
291.2673473;23.47533988;282.3455559;31.19765283;
291.322999;23.47676289;282.4721961;31.1980507;
291.3332944;23.47717203;282.4811441;31.19889594;
291.3439372;23.47907947;282.5264689;31.20038321;
291.3441779;23.4795568;282.5411117;31.20056688;
291.344797;23.4854826;282.55419;31.20069936;
291.3451176;23.48770974;282.5625796;31.20334745;
291.3452338;23.48870735;282.6197987;31.20551685;
291.3483069;23.48978695;282.6271697;31.21282911;
291.3859578;23.49151396;282.6273225;31.21533425;
291.3864148;23.49546097;282.6353575;31.2166015;
291.3864811;23.49821942;282.6359952;31.2167842;
291.3929502;23.50150259;282.6384204;31.21780161;
291.3960193;23.50395522;282.6581505;31.22103177;
291.3987613;23.50658151;282.670251;31.22891701;
291.3988372;23.50715574;282.6710517;31.23125132;
291.3997896;23.50715574;282.6711251;31.23882709;
291.3999281;23.509923;282.6751402;31.23937322;
291.4012014;23.51387544;282.6765169;31.2457084;
291.4513039;23.51487079;282.6807454;31.24594898;
291.4514921;23.51598119;282.6859021;31.2460696;
291.4626367;23.51623515;282.6873492;31.24731217;
291.4782316;23.51724786;282.6874022;31.24731217;
291.6040437;23.51733522;282.6903206;31.2478874;
291.6430818;23.51767875;282.6917725;31.25185398;
291.6679473;23.51814775;282.6932059;31.25282847;
291.6681285;23.51926785;282.6932952;31.25317574;
291.6681715;23.51928619;282.8967453;31.2575861;
291.7801689;23.52225353;282.9298033;31.25783918;
291.8530482;23.52723761;282.9324144;31.25822336;
291.8533314;23.52845009;282.9375047;31.25979668;
292.039597;23.53014202;282.9762607;31.25999929;
292.3198451;23.53059607;282.9794051;31.26634429;
292.3464478;23.53466011;282.9794399;31.26670103;
292.347179;23.53785173;283.0463662;31.26679008;
292.3484029;23.54440133;283.0493679;31.26680589;
292.3485158;23.54578377;283.0511843;31.26910528;
292.3561216;23.54680284;283.0513106;31.2707566;
292.3609773;23.55212143;283.0541088;31.28003781;
292.3611712;23.55229785;283.071491;31.28049073;
292.3775245;23.55244717;283.0887403;31.28082146;
292.7077783;23.55310834;283.0888053;31.28337143;
292.7206745;23.5533754;283.089742;31.28364505;
292.7219169;23.55379594;283.1039529;31.28421735;
292.8228061;23.55438617;283.1045535;31.28440928;
292.8277653;23.55441693;283.1093055;31.29365477;
292.8278828;23.55522871;283.1147162;31.29365893;
292.8300935;23.55670021;283.1153461;31.29467807;
292.8303383;23.5573556;283.118523;31.29813629;
293.0261599;23.55856278;283.1185432;31.29857638;
293.0317286;23.55945248;283.1199929;31.30084052;
293.0317339;23.55968708;283.1201061;31.30144382;
293.0324532;23.56007238;283.1214073;31.31280192;
293.0462685;23.56359493;283.123271;31.3144783;
293.073257;23.56532943;283.1241813;31.31551869;
293.1330315;23.56613005;283.1826301;31.31568373;
293.1335398;23.56848684;283.2419121;31.31614357;
293.1373816;23.56886631;283.2463418;31.3165754;
293.1420512;23.56905163;283.247422;31.31769831;
293.1453831;23.57448583;283.2520538;31.3207921;
293.1469119;23.5763278;283.2734503;31.32120271;
293.1469289;23.57739873;283.2743713;31.3268237;
293.1486291;23.57759455;283.2745426;31.32692401;
293.1486672;23.57881191;283.2857382;31.32738272;
293.1486861;23.58045028;283.2869676;31.32889074;
293.173912;23.58249396;283.2982641;31.32982883;
293.1746389;23.58593531;283.3059591;31.33082638;
293.1965967;23.58856436;283.3066852;31.33278287;
293.1969384;23.58919511;283.6128733;31.33440067;
293.1981089;23.58954677;283.6131681;31.33493479;
293.1984452;23.58967784;283.6132051;31.33662326;
293.2152922;23.59011336;283.9996428;31.337224;
293.2157346;23.59548297;284.0000013;31.33746402;
293.2171605;23.59675555;284.5585697;31.34708788;
293.2191066;23.59792164;284.5624818;31.34879923;
293.2196238;23.60141903;284.5647576;31.35117289;
293.2226282;23.60354541;284.569778;31.35381511;
293.2262446;23.60644849;284.5700069;31.35495457;
293.2754527;23.60894622;284.6139787;31.35781713;
293.2800839;23.61257035;284.6161386;31.36452918;
293.2830251;23.61320838;284.6189906;31.37176483;
293.2860245;23.6135279;284.6668505;31.37358375;
293.2899586;23.6141448;284.6712958;31.37720973;
293.290716;23.61484694;284.6763793;31.37724722;
293.2932631;23.61538707;284.6825727;31.37860531;
293.2933858;23.61665904;284.6843343;31.3806869;
293.2934008;23.61756459;284.7501346;31.38082148;
293.2971787;23.62034252;284.7515296;31.38382938;
293.3020652;23.62070465;284.755062;31.39381417;
293.3163041;23.62115329;284.7550663;31.39516455;
293.3171317;23.62135106;284.7648403;31.39663007;
293.317441;23.62331804;284.8187701;31.39913188;
293.3210809;23.62782675;284.8776565;31.40052218;
293.3272987;23.62923783;284.8837013;31.4041476;
293.3339248;23.62953578;284.8837609;31.40418964;
293.3951576;23.62985909;284.8874847;31.40517034;
293.4043903;23.63108109;284.8902033;31.41056108;
293.4084981;23.6316196;284.9338182;31.41060141;
293.4085285;23.63247779;284.9774584;31.41316736;
293.4119;23.63250056;285.0008558;31.41663622;
293.4119368;23.63505646;285.0016988;31.43316126;
293.420801;23.63744403;285.2466575;31.43507965;
293.420828;23.6397291;285.2673257;31.43592388;
293.442123;23.64017807;285.275077;31.43608659;
293.4424006;23.64291917;285.3157543;31.43704976;
293.4517099;23.64589195;285.3163759;31.43856777;
293.5362508;23.64984347;285.3182694;31.43867138;
293.5369621;23.65096307;285.3196284;31.43899846;
293.5403752;23.65214164;285.3196652;31.44009342;
293.5410364;23.6535102;285.3300895;31.44219762;
293.5482236;23.65476894;285.3482784;31.44248318;
293.5492182;23.65815916;285.5844801;31.44291532;
293.5662282;23.66004935;285.5847176;31.44436075;
293.5662922;23.66277646;285.6375764;31.44587918;
293.5685716;23.66380754;285.6924769;31.44681656;
293.568801;23.66394332;285.7206617;31.447031;
293.5689566;23.66446777;285.7213842;31.44710729;
293.5963709;23.66503269;285.7213927;31.44939219;
293.6030883;23.66530387;285.7298076;31.44986711;
293.6048894;23.66544229;285.8548562;31.45474108;
293.6065623;23.66778863;285.9214764;31.45522318;
293.6147799;23.66880075;286.0046996;31.45708637;
293.6148433;23.6689991;286.133557;31.45814782;
293.6150142;23.6716112;286.1342517;31.45832535;
293.6179325;23.67188674;286.2412462;31.46698299;
293.6191801;23.67392172;286.2682383;31.46711619;
293.6464102;23.67733137;286.2690705;31.4694912;
293.6625437;23.67762171;286.2796302;31.46952653;
293.6627119;23.67781802;286.3544168;31.47097634;
293.6666184;23.67876093;286.3558523;31.47133333;
293.6667473;23.67943991;286.3584956;31.47758112;
293.7077209;23.67947508;286.4709409;31.47766243;
293.7077805;23.67965625;286.543389;31.48214493;
293.7078904;23.68491574;286.5438676;31.48477687;
293.711363;23.68514194;286.5505409;31.48554435;
293.7233197;23.68634529;286.5664342;31.48868773;
293.724229;23.68727508;286.5833545;31.48988025;
293.730327;23.68745087;286.7575307;31.49309019;
293.7701708;23.68919946;286.7689304;31.49619834;
293.7755248;23.69005096;286.7722592;31.50264225;
293.7767177;23.69122575;286.7728155;31.50495723;
293.7775376;23.69178664;286.7729157;31.51108881;
293.7830749;23.69207994;286.7749069;31.51259055;
293.7884401;23.69253264;286.8569087;31.52738434;
293.7927768;23.69657457;286.8587135;31.52883049;
293.7957087;23.69769793;286.858755;31.53028852;
293.7971398;23.69897593;286.8754274;31.53059594;
293.7972016;23.69952407;286.8756715;31.53082526;
293.814295;23.70191594;286.881916;31.53346677;
293.8143037;23.70305164;286.8840053;31.53662647;
293.8192977;23.70390733;286.8852361;31.53731787;
293.860263;23.70595997;286.8873725;31.53921644;
293.8635488;23.70705073;286.8875086;31.54179476;
293.8911096;23.70719421;286.8907291;31.54284513;
293.9319327;23.70729291;286.9383835;31.54935413;
293.9359123;23.70906567;287.0850416;31.55594896;
293.9359192;23.70979608;287.087305;31.55984096;
293.9359297;23.71035879;287.1608873;31.56267977;
293.9359313;23.7108984;287.161113;31.5648636;
293.9387297;23.71169879;287.2455749;31.56878057;
293.9438938;23.7123567;287.2552547;31.572517;
294.2236178;23.71252043;287.3665953;31.57375882;
294.279278;23.71322656;287.3669327;31.57626305;
294.2794132;23.71537732;287.3669792;31.57760659;
294.2801579;23.71547815;287.3683784;31.57847975;
294.2802207;23.71684876;287.3909042;31.58375268;
294.280237;23.71717516;287.3909422;31.58400264;
294.2846033;23.71727487;287.4889996;31.58651399;
294.2875603;23.71895072;287.4891238;31.59301674;
294.2910144;23.71954529;287.5105797;31.59731104;
294.2911032;23.71979011;287.5171384;31.60288812;
294.304984;23.72130743;287.5172097;31.60950586;
294.3280772;23.72326637;287.5265189;31.61078131;
294.3763416;23.72375221;287.5378072;31.61354246;
294.377453;23.72468816;287.5530216;31.61513376;
294.3781761;23.72575835;287.5564533;31.62115112;
294.3805829;23.72590042;287.5564745;31.62497107;
294.3984851;23.72921907;287.7824614;31.6251486;
294.4748196;23.7292213;287.7837118;31.62597113;
294.4748238;23.7306746;287.8181916;31.62794915;
294.7423096;23.73093299;287.8993499;31.62859554;
294.7440569;23.73317865;287.8997074;31.63196393;
294.7484897;23.73406324;287.9018864;31.63733108;
294.765977;23.73439635;287.906872;31.63741764;
294.7659981;23.73446186;287.9072627;31.63921504;
294.766675;23.73493361;287.9903142;31.6430626;
294.7684537;23.73511967;287.9905926;31.64436245;
294.7832294;23.7357278;288.0022178;31.64522024;
294.7832384;23.73780136;288.7468069;31.64915372;
294.8814943;23.73788583;288.7483344;31.65192265;
294.8883955;23.73842025;288.7515543;31.65197783;
294.8901049;23.73937767;289.1644817;31.65670553;
294.8980554;23.73984422;289.1741404;31.65674925;
294.9397477;23.74055646;289.1741432;31.658492;
294.9654882;23.74061074;289.1760314;31.65893124;
294.9774033;23.74061809;289.1793258;31.6596726;
295.0350025;23.74157632;289.2677547;31.66239117;
295.0359115;23.74264429;289.2868576;31.66663798;
295.0366696;23.74351388;289.2868633;31.66995341;
295.0768687;23.74425734;289.2872595;31.67058383;
295.0777043;23.74508301;289.2887735;31.67135609;
295.0784205;23.7454243;289.3649747;31.67308332;
295.0975123;23.7468863;289.3667845;31.67335837;
295.099686;23.75029302;289.3749174;31.67569723;
295.0998176;23.75058287;289.3759796;31.67765185;
295.1045579;23.75150647;289.3858866;31.6848919;
295.1060871;23.75558657;289.3900182;31.68562929;
295.2273888;23.75589273;289.4043656;31.68753689;
295.2363727;23.75604407;289.4047298;31.69427509;
295.236434;23.75784853;289.4224636;31.69493335;
295.2418223;23.75814014;289.8738728;31.69677669;
295.2418418;23.75964842;289.8852746;31.70241915;
295.2937568;23.76015435;289.8875168;31.70314388;
295.298367;23.76117664;289.8994469;31.70655753;
295.2987085;23.76377752;289.9019912;31.70707494;
295.3004351;23.76443585;289.906484;31.70842241;
295.3010073;23.77262889;289.9714898;31.70955098;
295.3193184;23.77393588;289.9749026;31.71236235;
295.3218713;23.77490361;290.1491922;31.71565775;
295.3551727;23.7820261;290.153109;31.71596576;
295.3888499;23.78261746;290.1534378;31.72280292;
295.4009996;23.78428945;290.1535525;31.72428808;
295.4027547;23.78740727;290.154974;31.72595578;
295.4027984;23.78927195;290.1557794;31.72839529;
295.4130712;23.79186577;290.1567059;31.72972688;
295.5452633;23.79248069;290.2521655;31.7320622;
295.5454478;23.79338407;290.2605196;31.73454536;
295.6320254;23.79406377;290.2759623;31.73475316;
296.0865962;23.79478634;290.2774116;31.73559663;
296.0866041;23.80323105;290.2774748;31.735664;
296.086939;23.80731203;290.2819661;31.73635351;
296.0906879;23.80738015;290.3040906;31.74068235;
296.2020155;23.80824192;290.3042762;31.75127062;
296.3022696;23.8088194;290.3086001;31.75141839;
296.3085104;23.81168031;290.3178317;31.75253965;
296.6146985;23.81185576;290.3280654;31.75320571;
296.6324503;23.81431522;290.3284734;31.75466973;
296.6387178;23.8160049;290.3337305;31.7549036;
296.6733522;23.81647394;290.3369963;31.75552069;
296.6775326;23.81712789;290.3371164;31.7561764;
296.6780946;23.81753751;290.3373126;31.76000879;
296.9090815;23.81847668;290.3379136;31.76466145;
296.9668638;23.81856178;290.3381077;31.76514186;
296.966886;23.81944685;290.3406826;31.77112927;
297.0213089;23.82096633;290.3516814;31.77324951;
297.0214297;23.82116881;290.3542069;31.78297496;
297.021478;23.82256768;290.4599353;31.78542423;
297.2574202;23.82306324;290.4599622;31.7865538;
297.2583798;23.8234002;290.4603159;31.79031466;
297.33187;23.82927847;290.4625809;31.79188626;
297.3319143;23.82952008;290.5877664;31.79201034;
297.3454326;23.83316428;290.5925628;31.79321805;
297.3454535;23.83539916;290.5947446;31.79371351;
297.3485265;23.84067651;290.5949754;31.79607223;
297.3533716;23.84430923;290.6241679;31.79634112;
297.4118178;23.84665508;290.6242128;31.80130115;
297.4119327;23.84924384;290.8189901;31.80192644;
297.4119348;23.84951908;290.8194896;31.80230865;
297.4305294;23.85101082;290.8456625;31.80574274;
297.4308548;23.85161136;290.9087474;31.80997899;
297.4326322;23.85230765;290.9269756;31.81112434;
297.4350267;23.85428622;290.9299692;31.81209894;
297.4478686;23.85657925;290.9569711;31.81571598;
297.4506432;23.85739615;290.9596621;31.81846127;
297.4506599;23.86016615;290.9604568;31.8184988;
297.4507195;23.86079942;290.9624721;31.82160355;
297.5156631;23.86358193;290.9661379;31.82193752;
297.5170444;23.86507368;290.9784273;31.82529542;
297.6110813;23.86906647;290.9935262;31.82622592;
297.6115403;23.87672545;290.99962;31.82750612;
297.6115433;23.88388606;291.0034464;31.82897659;
297.6115681;23.88581422;291.0110796;31.83340064;
297.6289377;23.88583369;291.0143635;31.83584052;
297.6289866;23.88628916;291.0213475;31.83851225;
297.629005;23.88694774;291.0213816;31.83894952;
297.6574943;23.88724716;291.0746274;31.83900894;
297.6709835;23.88811914;291.0746354;31.83971256;
297.6907854;23.88866288;291.1353267;31.84071706;
297.6928568;23.89133849;291.1353369;31.84188074;
297.6958767;23.89202921;291.2526401;31.84387019;
297.7023604;23.89900012;291.3898861;31.84417611;
297.7045049;23.8990814;291.5736689;31.84471786;
297.7045629;23.89920495;291.5737838;31.84674821;
297.8940264;23.90324091;291.705098;31.84877227;
297.8947774;23.90399963;291.7109551;31.85171724;
297.9036864;23.90732058;291.7983262;31.85526517;
297.9037841;23.90842318;291.8059608;31.85829828;
297.9041321;23.91271103;291.8060568;31.86085368;
297.9041827;23.91291486;291.8060714;31.86270691;
297.9056623;23.91580345;291.8066662;31.86595848;
297.9096787;23.91706775;291.8150511;31.86873595;
297.9096935;23.91739735;291.8191912;31.86894548;
297.9103834;23.92284278;291.8192288;31.86894854;
297.910697;23.92404198;291.8197442;31.86952774;
297.9154134;23.92636396;291.8941974;31.87176014;
297.9235912;23.93478423;291.9002667;31.87780624;
297.9260053;23.93837833;291.9028332;31.87816615;
297.9284011;23.94064848;291.902858;31.88024037;
297.9298794;23.94257523;291.904987;31.88457297;
297.9299904;23.9427632;292.062954;31.88510226;
297.9300322;23.94421559;292.2906262;31.89478337;
297.9316438;23.94733224;292.3832507;31.90242928;
297.9341701;23.94775095;292.3890058;31.9046374;
297.9342065;23.95070728;292.3890661;31.90949424;
297.9543425;23.95095188;292.4678293;31.91213661;
297.9544798;23.95354174;292.4862964;31.91285149;
297.9565178;23.95392179;292.4872973;31.91338399;
297.9566142;23.95405375;292.736421;31.91420315;
297.958032;23.95828365;292.773644;31.91492983;
297.9583523;23.95880419;292.8973835;31.91504521;
297.9669462;23.96049953;292.8979242;31.91541374;
297.980201;23.96184733;292.9888234;31.91574513;
297.9802534;23.96490739;292.9922953;31.916854;
297.9899863;23.96629188;293.0306058;31.91720785;
297.9903116;23.96658382;293.1045428;31.92534221;
297.9910436;23.96762809;293.1046883;31.92985571;
297.9972164;23.96949129;293.1995266;31.93179613;
297.9985121;23.96970293;293.2111167;31.93219634;
297.9988677;23.96991932;293.214004;31.93252412;
298.0020052;23.97050266;293.3151778;31.93462073;
298.0035709;23.97085968;293.3168337;31.93738129;
298.0036252;23.97403736;293.4344689;31.93739942;
298.004797;23.97478228;293.5415672;31.93793178;
298.01354;23.97675041;293.5464689;31.93861076;
298.0145493;23.97708911;293.5539753;31.93887154;
298.0185958;23.97823984;293.5539835;31.94031779;
298.0186102;23.9783875;293.5539982;31.94106972;
298.0198265;23.97881308;293.582798;31.94208337;
298.0625062;23.98010692;293.5841779;31.9449914;
298.0654848;23.98069854;293.5956532;31.94518339;
298.0661356;23.98191927;293.59608;31.94550425;
298.0725731;23.9852647;293.6598444;31.94757777;
298.0734053;23.99052278;293.677311;31.95078048;
298.0734212;23.991754;293.6936306;31.95425277;
298.0753804;23.99293558;293.6983608;31.95569624;
298.0893601;23.9947198;293.7001199;31.95711955;
298.095988;23.99497011;293.7173142;31.96646004;
298.1048348;23.99565653;293.7177753;31.97012043;
298.104893;23.99739514;293.7782823;31.97113503;
298.1079381;23.99776432;293.78079;31.97237209;
298.108006;24.00012561;293.7827542;31.97260239;
298.10821;24.00038627;293.7837791;31.97261232;
298.1118446;24.00061476;293.7850912;31.97477236;
298.1305127;24.00139836;293.7883153;31.97585428;
298.212624;24.00189451;293.8037699;31.9796341;
298.2133911;24.00299533;293.8217063;31.98022473;
298.2142545;24.00454554;293.8253943;31.98584089;
298.2149837;24.00720259;293.860348;31.98771211;
298.2192348;24.00826524;293.8616081;31.98802184;
298.2209329;24.00989932;293.8662508;31.98855895;
298.2293408;24.01096158;293.8662693;31.98889543;
298.235329;24.01096747;293.86715;31.99400689;
298.2393247;24.01168553;293.8671721;31.99751017;
298.2415823;24.01315353;293.8673712;31.99910948;
298.2415992;24.01318912;293.8805274;31.99940603;
298.249159;24.01527236;293.9044;32.00091818;
298.2532123;24.01843558;293.9156553;32.00172717;
298.2666273;24.01899912;293.9169252;32.00190547;
298.2694861;24.02556754;293.917091;32.00208629;
298.2696333;24.02817436;293.9374003;32.00299969;
298.2723291;24.02959591;293.9722565;32.00321921;
298.2726047;24.03217474;293.9722824;32.00444272;
298.2726274;24.03255638;293.9752316;32.01650913;
298.3625847;24.03302914;293.9873115;32.01760069;
298.3655838;24.03421617;293.987654;32.01817997;
298.3656223;24.03464604;294.0881782;32.02002759;
298.3662561;24.03598638;294.0882714;32.02040231;
298.3672569;24.03702555;294.08838;32.02375688;
298.4311045;24.03753876;294.0911019;32.02680968;
298.4329761;24.03771225;294.0968306;32.03248333;
298.4593214;24.03974791;294.1035816;32.03437665;
298.4626409;24.04332316;294.1250257;32.03512796;
298.4690205;24.04413995;294.1285359;32.03724835;
298.4712799;24.04435639;294.1307992;32.04089129;
298.4831398;24.04817433;294.2247836;32.04186375;
298.48329;24.04960281;294.227415;32.04287086;
298.6686648;24.05050953;294.2276162;32.04589491;
298.6686708;24.05148525;294.2281041;32.04653248;
298.6688664;24.05222092;294.3414175;32.04695265;
298.7070355;24.05329467;294.3415015;32.05055227;
298.7082453;24.05345757;294.3523982;32.05248637;
298.7174769;24.05418686;294.3551452;32.05284055;
298.7190708;24.05566416;294.359061;32.05329023;
299.1564546;24.05655505;294.3621495;32.05798444;
299.1565352;24.05743948;294.3643133;32.05868664;
299.1573203;24.06254893;294.3643678;32.05871949;
299.1697737;24.06357803;294.3662596;32.06269052;
299.1698863;24.06580871;294.3702553;32.06366241;
299.169949;24.06712451;294.3703478;32.06519698;
299.1700464;24.0677797;294.3736927;32.06533927;
299.3564334;24.06917052;294.3751599;32.07290198;
299.467774;24.07001039;294.4090832;32.07439134;
299.4699257;24.07086343;294.457295;32.07691095;
299.5199592;24.07578766;294.4573024;32.07776813;
299.5401732;24.07755689;294.4616842;32.08223429;
299.6193988;24.07889456;294.9086734;32.08293752;
299.7412861;24.08029779;294.958865;32.08340102;
299.7459827;24.08214125;294.968221;32.08540251;
299.7468254;24.08531633;294.9686389;32.0864032;
299.796429;24.08702126;294.9688786;32.08645453;
299.8070205;24.08719891;294.9756305;32.09546629;
300.2584297;24.08723507;295.0899054;32.09574613;
300.3049984;24.08805537;295.1017969;32.09645873;
300.32091;24.0898744;295.1025006;32.09911047;
300.3233465;24.09012659;295.1221073;32.09982345;
300.3817152;24.0908902;295.1257802;32.10429226;
300.4254426;24.09155066;295.1270057;32.10629655;
300.4398397;24.09214347;295.1885422;32.10706877;
300.4445032;24.09306123;295.2222841;32.10913868;
300.4474868;24.09356631;295.2922509;32.11273651;
300.4474946;24.09385828;295.2924154;32.11593571;
300.4681732;24.09433263;295.2930733;32.11642728;
300.8906081;24.09567408;295.3116379;32.11689393;
300.8913204;24.09569814;295.3153192;32.12008224;
300.8917264;24.09708234;295.3636794;32.12082816;
300.8942818;24.09735902;295.3637047;32.12272638;
300.986626;24.09924525;295.3671292;32.12345156;
300.9869639;24.10195962;295.463312;32.12380413;
300.9870225;24.10272238;295.4641044;32.12470151;
300.9894892;24.10340185;295.4761847;32.13201395;
301.0223215;24.10630024;295.4785378;32.13351206;
301.2281434;24.10646524;295.7277158;32.13571082;
301.2329953;24.10670203;295.7280396;32.1465064;
301.2353084;24.1078765;295.7285586;32.15063139;
301.2661829;24.10833818;295.7412648;32.15358865;
301.2681968;24.11089006;295.748722;32.15819923;
301.37093;24.11130167;295.7541316;32.15960995;
301.3765881;24.11217993;295.7544249;32.16626123;
301.3844684;24.11294009;295.9095227;32.17183373;
301.4633408;24.11463064;295.9796131;32.17409611;
301.4639936;24.11532046;295.9796906;32.17646169;
301.4644865;24.11571342;295.9798216;32.17904264;
301.5258777;24.11585452;295.9834725;32.18939257;
301.5258963;24.11822049;295.9854058;32.19279324;
301.5298148;24.11844075;295.9999256;32.19324812;
301.6383347;24.12128288;296.0003534;32.19332413;
301.6515851;24.12144492;296.0361185;32.19705136;
301.6519616;24.12248017;296.0361465;32.19905286;
301.8753391;24.12389394;296.0361606;32.20054398;
301.875932;24.12440393;296.0472586;32.2007238;
301.876131;24.12457444;296.1280633;32.20630701;
301.8762236;24.12527937;296.1299657;32.20935072;
301.9385315;24.12655855;296.1342453;32.21122285;
301.9457019;24.12658818;296.1407627;32.21704744;
301.9503698;24.12839063;296.1410625;32.21969649;
301.9503853;24.12841098;296.1471758;32.22526143;
301.9505601;24.1307728;296.1471777;32.22783187;
301.9577265;24.1332642;296.1526982;32.23034767;
301.9577994;24.13461482;296.1528042;32.23050972;
301.9578077;24.13500585;296.1536842;32.23115676;
301.9589033;24.13580041;296.1554941;32.23346916;
302.0184731;24.13604081;296.168573;32.23579102;
302.0857313;24.13922705;296.2092465;32.23755038;
302.0861153;24.14044853;296.2229249;32.23898554;
302.0962562;24.14261078;296.3219688;32.24201635;
302.1060275;24.14535061;296.3254871;32.24248262;
302.1090175;24.14563121;296.3264088;32.24278317;
302.1424238;24.14605699;296.329815;32.24662685;
302.1426497;24.14801221;296.3309211;32.24668164;
302.1455392;24.14955088;296.3309475;32.25001223;
302.1732533;24.15209598;296.3342655;32.25029066;
302.2215352;24.15397937;296.3404709;32.25155229;
302.292464;24.15520781;296.3410371;32.25237395;
302.2924856;24.15736507;296.3479875;32.25625475;
302.2928796;24.15948304;296.3513336;32.26250995;
302.2930032;24.16320281;296.3619482;32.26537258;
302.2954804;24.16373686;296.3667402;32.26670783;
302.3570799;24.16437606;296.3675477;32.26855689;
302.3694804;24.16836656;296.3682353;32.26897208;
302.3818083;24.16863102;296.3695421;32.27535958;
302.3823046;24.16942178;296.3837057;32.28445663;
302.4320408;24.16995416;296.6810621;32.29043505;
302.494452;24.17181394;296.6831382;32.291495;
302.5075605;24.17195777;296.6852899;32.29182469;
302.5075843;24.17569104;296.6888155;32.29643787;
302.529878;24.17695498;296.7236576;32.29742495;
302.5517714;24.17709761;296.7296406;32.30145849;
302.5628411;24.17803738;296.735236;32.30229521;
302.5646207;24.17823211;296.7352622;32.30346267;
302.5688535;24.17914149;296.7356953;32.30432388;
302.5753708;24.18028994;296.8032477;32.30796625;
302.5796523;24.184686;296.8039318;32.31200671;
302.579767;24.18476521;296.8058042;32.31272514;
302.579995;24.18569145;296.8058416;32.31273273;
302.5814164;24.18603657;296.9010009;32.31567322;
302.5834695;24.18896994;296.9042824;32.3218961;
302.5834931;24.1910923;296.9117013;32.32778779;
302.5834975;24.19151573;296.9117753;32.32998823;
302.5835608;24.19343755;296.9240563;32.33054741;
302.5893885;24.19369483;296.9292161;32.33196373;
302.5898333;24.19731589;296.9300305;32.33443945;
302.5943438;24.19893442;296.9384726;32.33505061;
302.5997003;24.20060762;296.9780588;32.33599188;
302.5998822;24.20151116;296.9815376;32.33701745;
302.6069198;24.20318999;296.9815569;32.33806377;
302.608289;24.20353188;296.9880549;32.34865975;
302.6306722;24.20411238;296.9974324;32.34959827;
302.6586191;24.20710295;296.9993737;32.35097984;
302.6602901;24.20964446;297.0141047;32.35141988;
302.6611678;24.21219271;297.014336;32.35720982;
302.6669813;24.21230623;297.014584;32.3740098;
302.6673038;24.21320489;297.0151212;32.37481086;
302.6673407;24.21494441;297.0166194;32.37610164;
302.6673693;24.21575423;297.0166295;32.3811743;
302.668569;24.2177422;297.0168009;32.38967472;
302.6698901;24.22269575;297.0201053;32.39181627;
302.6729458;24.22342185;297.1209867;32.39184648;
302.6731051;24.22525984;297.1356986;32.39242919;
302.7410082;24.22588463;297.1390122;32.39888467;
302.7563761;24.22687455;297.524736;32.39920855;
302.7563787;24.23332466;297.5255438;32.40099126;
302.7576355;24.23465345;297.5539057;32.40456001;
302.7599644;24.23996588;297.5539096;32.40624541;
302.7613489;24.24018179;297.5552433;32.40804693;
302.762385;24.24053395;297.7838935;32.41125223;
302.7623871;24.24333847;297.7848555;32.41223681;
302.7633469;24.24484561;297.7963195;32.41712644;
302.763447;24.24531314;297.7967639;32.4179783;
302.8139661;24.24857789;297.851831;32.4195485;
302.8141274;24.24931373;297.9105376;32.42026938;
302.8141356;24.25041682;297.9178899;32.42302364;
302.8143195;24.25622089;297.9179374;32.42341737;
302.8144263;24.25733968;297.9945834;32.4234717;
302.814428;24.25874254;297.9949576;32.42501579;
302.8146471;24.26192147;297.9949762;32.42621073;
302.814654;24.2647176;298.1267098;32.43482919;
302.8180795;24.26664869;298.2381439;32.4355297;
302.831979;24.2679946;298.2387564;32.43579536;
302.8320808;24.26806599;298.2673384;32.43674837;
302.8329212;24.26940837;298.2693669;32.43760255;
302.8477786;24.26971105;298.4013349;32.43781368;
302.848595;24.27115656;298.4793372;32.43849114;
302.8512499;24.27625216;298.4869507;32.44209459;
302.8618043;24.27710793;298.4870843;32.44360226;
302.8708681;24.27713815;298.4877743;32.44560055;
302.8745084;24.27803858;298.5016741;32.44566289;
302.8968385;24.27964258;298.5910219;32.44749368;
302.8972331;24.2808635;298.5936558;32.45139411;
302.8979886;24.28816118;298.7535031;32.45146417;
302.8980174;24.28844045;298.7617305;32.45176774;
302.8980274;24.28960576;298.7617335;32.45391447;
302.9017328;24.29071597;298.761851;32.45399628;
